CO_MUNICIPIO;IN_BIBLIOTECA_SALA_LEITURA;IN_REFEITORIO;IN_EQUIP_IMPRESSORA;NU_EQUIP_COPIADORA;NU_EQUIP_FOTO;IN_MATERIAL_ESP_NAO_UTILIZA;IN_EJA;IN_PROFISSIONALIZANTE;TX_RESP_Q004_C;TX_RESP_Q004_E;TX_RESP_Q005_A;TX_RESP_Q019_F;TX_RESP_Q027_B;TX_RESP_Q036_C;TX_RESP_Q036_E;TX_RESP_Q037_D;TX_RESP_Q039_D;TX_RESP_Q042_B;TX_RESP_Q043_A
0.07573547289084104;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.27071823204419887;0.19696969696969696;0.21739130434782608;0.0;0.2;0.17391304347826086;0.3611111111111111;0.1;0.26666666666666666;0.07894736842105263;0.37037037037037035
0.08236080719669303;1.0;0.0;0.0;0.2;0.07692307692307693;1.0;0.0;0.0;0.47513812154696133;0.18181818181818182;0.08695652173913043;0.4897959183673469;0.2;0.18478260869565216;0.1388888888888889;0.08333333333333333;0.0;0.07894736842105263;0.25
0.08236080719669303;1.0;0.0;1.0;0.0;0.15384615384615385;1.0;0.0;0.0;0.0055248618784530384;0.030303030303030304;0.043478260869565216;0.0;0.06666666666666667;0.010869565217391304;0.027777777777777776;0.03333333333333333;0.0;0.07894736842105263;0.046296296296296294
0.08236080719669303;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.07734806629834254;0.15151515151515152;0.17391304347826086;0.0;0.3333333333333333;0.06521739130434782;0.25;0.18333333333333332;0.0;0.13157894736842105;0.19444444444444442
0.08236080719669303;1.0;0.0;0.0;0.2;0.15384615384615385;1.0;1.0;0.0;0.2983425414364641;0.48484848484848486;0.4782608695652174;0.1020408163265306;0.26666666666666666;0.2608695652173913;0.38888888888888884;0.31666666666666665;0.4666666666666667;0.42105263157894735;0.4907407407407407
0.08837831266714602;1.0;0.0;1.0;0.2;0.07692307692307693;1.0;1.0;0.0;0.287292817679558;0.15151515151515152;0.2608695652173913;0.24489795918367346;0.26666666666666666;0.19565217391304346;0.3055555555555555;0.23333333333333334;0.26666666666666666;0.2894736842105263;0.34259259259259256
0.09439581813759901;1.0;0.0;0.0;0.0;0.07692307692307693;1.0;1.0;0.0;0.04419889502762431;0.18181818181818182;0.08695652173913043;0.061224489795918366;0.0;0.043478260869565216;0.19444444444444442;0.06666666666666667;0.0;0.07894736842105263;0.12962962962962962
0.09439581813759901;1.0;0.0;1.0;0.2;0.07692307692307693;1.0;0.0;0.0;0.281767955801105;0.10606060606060606;0.13043478260869565;0.5714285714285714;0.2;0.21739130434782608;0.1388888888888889;0.1;0.0;0.05263157894736842;0.19444444444444442
0.09439581813759901;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.03314917127071823;0.015151515151515152;0.043478260869565216;0.04081632653061224;0.0;0.010869565217391304;0.027777777777777776;0.1;0.06666666666666667;0.02631578947368421;0.1111111111111111
0.09439581813759901;0.0;0.0;1.0;0.0;0.07692307692307693;1.0;0.0;0.0;0.027624309392265192;0.09090909090909091;0.0;0.02040816326530612;0.06666666666666667;0.05434782608695652;0.027777777777777776;0.06666666666666667;0.0;0.07894736842105263;0.1111111111111111
0.100413323608052;1.0;1.0;1.0;0.2;0.07692307692307693;1.0;0.0;0.0;0.3425414364640884;0.8939393939393939;0.43478260869565216;0.14285714285714285;0.6;0.34782608695652173;0.5277777777777778;0.5833333333333334;0.7333333333333333;0.9736842105263157;0.6203703703703703
0.100413323608052;1.0;1.0;1.0;0.2;0.07692307692307693;1.0;1.0;0.0;0.11049723756906077;0.15151515151515152;0.08695652173913043;0.04081632653061224;0.26666666666666666;0.14130434782608695;0.08333333333333333;0.0;0.0;0.10526315789473684;0.037037037037037035
0.100413323608052;1.0;0.0;1.0;0.4;0.15384615384615385;1.0;1.0;0.0;0.4530386740331492;0.15151515151515152;0.08695652173913043;0.36734693877551017;0.13333333333333333;0.43478260869565216;0.08333333333333333;0.08333333333333333;0.06666666666666667;0.02631578947368421;0.1111111111111111
